MAIN_RIV,DIS_AV_CMS
70814357,15070.887
70814357,2038.708
70814357,15071.727
70814357,2038.025
70814357,1008.469
70814357,1006.268
70814357,15072.741
70814357,2037.211
70814357,2036.603
70814357,1010.935
70814357,1009.996
70814357,15073.401
70814357,2036.289
70814357,2035.826
70814357,15074.977
70814357,1012.917
70814357,2034.969
70814357,15076.295
70814357,2034.937
70814357,1014.331
70814357,2034.53
70814357,1024.348
70814357,1024.807
70814357,15077.601
70814357,2032.325
70814357,1025.341
70814357,1025.134
70814357,2031.951
70814357,1027.442
70814357,1036.108
70814357,15080.306
70814357,2032.437
70814357,2032.956
70814357,15083.977
70814357,1036.936
70814357,2022.006
70814357,2021.864
70814357,2022.02
70814357,1038.252
70814357,15084.383
70814357,1039.349
70814357,1049.675
70814357,15086.759
70814357,1048.906
70814357,2021.721
70814357,1051.243
70814357,1051.617
70814357,15241.536
70814357,15242.757
70814357,15242.227
70814357,15241.901
70814357,2020.972
70814357,1052.719
70814357,1053.155
70814357,1110.492
70814357,1055.306
70814357,2019.958
70814357,1055.538
70814357,1103.843
70814357,1104.781
70814357,1058.042
70814357,15242.929
70814357,1062.924
70814357,1090.046
70814357,1110.148
70814357,1089.681
70814357,1090.27
70814357,1090.939
70814357,1111.66
70814357,15243.543
70814357,1061.812
70814357,1057.288
70814357,1056.752
70814357,1112.029
70814357,1063.436
70814357,1003.444
70814357,1073.167
70814357,2021.158
70814357,15244.21
70814357,15243.392
70814357,1002.877
70814357,1063.971
70814357,1112.843
70814357,1136.239
70814357,15244.378
70814357,2020.729
70814357,1264.167
70814357,1061.514
70814357,2019.604
70814357,1082.51
70814357,1131.772
70814357,1133.261
70814357,15244.694
70814357,1001.218
70814357,1061.184
70814357,2021.174
70814357,2020.835
70814357,2019.452
70814357,1117.013
70814357,15244.864
70814357,2014.641
70814357,2016.033
70814357,1265.354
70814357,1012.273
70814357,1081.805
70814357,1117.736
70814357,1125.4
70814357,1127.239
70814357,2005.724
70814357,1080.931
70814357,1114.778
70814357,1116.253
70814357,1011.892
70814357,1002.209
70814357,1074.045
70814357,1011.688
70814357,1079.231
70814357,2004.044
70814357,1266.555
70814357,1015.239
70814357,1078.786
70814357,2003.655
70814357,1074.277
70814357,1075.311
70814357,1002.14
70814357,1012.281
70814357,1012.255
70814357,1074.846
70814357,1136.902
70814357,1273.971
70814357,1017.743
70814357,1017.735
70814357,1015.544
70814357,1014.174
70814357,15244.739
70814357,1011.089
70814357,1010.909
70814357,1140.021
70814357,15244.689
70814357,1013.034
70814357,1010.8
70814357,1154.917
70814357,1011.297
70814357,1276.146
70814357,1011.942
70814357,1155.062
70814357,15244.57
70814357,1995.396
70814357,1011.193
70814357,1012.638
70814357,15247.59
70814357,1277.268
70814357,1156.078
70814357,15247.578
70814357,1986.567
70814357,15247.596
70814357,1280.44
70814357,1284.562
70814357,1284.991
70814357,15248.543
70814357,1285.553
70814357,1167.291
70814357,1167.663
70814357,1984.786
70814357,1985.838
70814357,15248.672
70814357,1983.591
70814357,1288.036
70814357,1983.362
70814357,1168.091
70814357,1288.831
70814357,1168.618
70814357,15293.58
70814357,1168.777
70814357,1168.928
70814357,1169.098
70814357,1200.189
70814357,1983.001
70814357,1198.629
70814357,1169.422
70814357,1168.257
70814357,1290.453
70814357,15343.494
70814357,1297.057
70814357,15345.023
70814357,1976.453
70814357,15344.629
70814357,1196.629
70814357,15344.639
70814357,1196.501
70814357,1195.198
70814357,1363.762
70814357,1975.761
70814357,1202.544
70814357,1309.364
70814357,1301.559
70814357,1973.473
70814357,1362.585
70814357,1310.184
70814357,1205.662
70814357,1204.733
70814357,1203.047
70814357,15344.226
70814357,1205.872
70814357,1973.06
70814357,1967.568
70814357,1339.099
70814357,1968.377
70814357,1967.797
70814357,1339.538
70814357,1967.22
70814357,1966.887
70814357,1220.565
70814357,1376.078
70814357,1360.638
70814357,1415.495
70814357,1415.298
70814357,1220.189
70814357,15357.089
70814357,1376.267
70814357,1373.633
70814357,1347.386
70814357,1342.374
70814357,15359.054
70814357,1380.064
70814357,15358.938
70814357,1424.543
70814357,1219.74
70814357,1379.868
70814357,1379.583
70814357,1378.076
70814357,1965.906
70814357,1425.112
70814357,1220.328
70814357,1261.819
70814357,15358.648
70814357,1427.038
70814357,1954.993
70814357,1259.784
70814357,1953.983
70814357,1427.706
70814357,1952.254
70814357,1428.539
70814357,1257.366
70814357,15363.32
70814357,1896.931
70814357,1951.85
70814357,1901.561
70814357,15363.4
70814357,1896.367
70814357,1433.675
70814357,1895.286
70814357,1895.089
70814357,15363.343
70814357,1258.891
70814357,1258.276
70814357,15363.014
70814357,1436.97
70814357,1261.791
70814357,1894.128
70814357,1892.713
70814357,15363.063
70814357,15362.934
70814357,1836.414
70814357,1858.485
70814357,1835.547
70814357,1257.325
70814357,15363.319
70814357,1835.13
70814357,1438.405
70814357,1257.279
70814357,1834.554
70814357,1812.399
70814357,1801.606
70814357,1798.126
70814357,1892.385
70814357,1819.711
70814357,15365.35
70814357,1891.464
70814357,1256.69
70814357,1861.286
70814357,1860.189
70814357,1255.203
70814357,1889.328
70814357,1861.845
70814357,1453.12
70814357,15365.293
70814357,1871.876
70814357,1888.678
70814357,1453.623
70814357,1675.799
70814357,1250.876
70814357,15365.212
70814357,1887.994
70814357,1674.193
70814357,1453.914
70814357,1872.302
70814357,1796.102
70814357,1793.042
70814357,1246.802
70814357,15365.372
70814357,1884.882
70814357,1245.954
70814357,1884.451
70814357,15366.443
70814357,1883.409
70814357,1883.141
70814357,1879.2
70814357,1458.671
70814357,1249.453
70814357,15363.139
70814357,15363.009
70814357,1673.667
70814357,1463.247
70814357,15362.581
70814357,1672.45
70814357,1247.72
70814357,1670.097
70814357,1669.603
70814357,15360.914
70814357,1667.219
70814357,1467.341
70814357,1662.713
70814357,15362.092
70814357,1244.399
70814357,1662.288
70814357,1661.052
70814357,1244.396
70814357,15361.6
70814357,1243.914
70814357,1657.869
70814357,1657.344
70814357,15360.634
70814357,1656.397
70814357,1656.211
70814357,1472.763
70814357,1475.053
70814357,1240.071
70814357,15758.189
70814357,1655.662
70814357,1594.118
70814357,1585.195
70814357,1629.118
70814357,1583.193
70814357,1475.305
70814357,1596.298
70814357,1582.74
70814357,1240.312
70814357,1612.588
70814357,1476.058
70814357,1475.773
70814357,1475.482
70814357,1596.555
70814357,1611.972
70814357,1611.195
70814357,1610.952
70814357,1581.259
70814357,1610.63
70814357,1610.403
70814357,1609.875
70814357,1609.519
70814357,1584.817
70814357,1584.33
70814357,1583.627
70814357,1580.762
70814357,1479.665
70814357,15755.905
70814357,1480.158
70814357,1238.494
70814357,15754.496
70814357,15755.006
70814357,1488.072
70814357,1236.857
70814357,1580.61
70814357,1237.899
70814357,15754.493
70814357,1238.173
70814357,1550.077
70814357,1524.129
70814357,1489.387
70814357,1238.405
70814357,1238.791
70814357,1523.389
70814357,1239.285
70814357,1490.104
70814357,1521.265
70814357,1520.816
70814357,15755.563
70814357,15755.729
70814357,1519.313
70814357,1490.698
70814357,1515.518
70814357,1239.741
70814357,1515.372
70814357,1500.878
70814357,15756.685
70814357,1511.691
70814357,1511.522
70814357,1240.107
70814357,15758.146
70814357,15758.854
70814357,15758.629
70814357,15759.245
70814357,1240.928
70814357,15759.767
70814357,1242.429
70814357,15760.067
70814357,1243.053
70814357,1243.188
70814357,1243.309
70814357,15761.572
70814357,15760.433
70814357,15762.292
70814357,1244.921
70814357,1245.056
70814357,1253.041
70814357,1253.173
70814357,1253.764
70814357,15764.256
70814357,15764.563
70814357,1254.56
70814357,1254.768
70814357,1254.42
70814357,1255.284
70814357,1255.352
70814357,15766.378
70814357,1255.787
70814357,15768.197
70814357,1256.075
70814357,15769.693
70814357,1268.648
70814357,1268.958
70814357,1268.716
70814357,1269.286
70814357,1268.264
70814357,1267.921
70814357,1024.29
70814357,15770.394
70814357,15772.817
70814357,1023.796
70814357,15774.685
70814357,15774.075
70814357,15773.655
70814357,1026.83
70814357,15774.978
70814357,15775.885
70814357,1310.512
70814357,1026.546
70814357,15764.634
70814357,1310.695
70814357,1310.664
70814357,1026.826
70814357,1312.026
70814357,15763.026
70814357,1313.101
70814357,1313.96
70814357,15765.491
70814357,16791.65
70814357,1027.463
70814357,1314.47
70814357,16788.803
70814357,16788.822
70814357,1314.892
70814357,16789.318
70814357,1315.131
70814357,16788.91
70814357,1315.498
70814357,1316.441
70814357,16785.771
70814357,16785.684
70814357,16785.771
70814357,16786.273
70814357,1316.605
70814357,16784.418
70814357,18099.703
70814357,18097.969
70814357,18099.213
70814357,18100.01
70814357,18097.631
70814357,18096.994
70814357,18096.475
70814357,18095.338
70814357,18092.195
70814357,18091.881
70814357,18089.564
70814357,18087.311
70814357,18085.605
70814357,18086.32
70814357,18087.023
70814357,18087.357
70814357,18089.928
70814357,18092.293
70814357,18092.609
70814357,18093.389
70814357,18093.828
70814357,18096.387
70814357,18097.506
70814357,18098.447
70814357,18099.125
70814357,18099.521
70814357,18099.74
70814357,18102.068
70814357,18104.707
70814357,18105.148
70814357,18106.85
70814357,18108.236
70814357,18108.508
70814357,18109.268
70814357,18110.039
70814357,18110.365
70814357,18111.037
70814357,18111.756
70814357,18112.428
70814357,18114.992
70814357,18115.98
70814357,18117.504
70814357,18117.875
70814357,18118.381
70814357,18119.797
70814357,18120.004
70814357,18120.826
70814357,18121.658
70814357,18124.943
70814357,18127.029
70814357,18126.563
70814357,18123.492
70814357,18123.574
70814357,18123.283
70814357,18124.289
70814357,18973.178
70814357,18973.711
70814357,18974.766
70814357,18978.793
70814357,18974.729
70814357,18977.127
70814357,18977.285
70814357,18976.744
70814357,19154.676
70814357,19154.703
70814357,19154.459
70814357,19157.936
70814357,19158.725
70814357,19160.92
70814357,19215.143
70814357,19216.098
70814357,1001.214
70814357,1001.611
70814357,19216.525
70814357,1001.992
70814357,1002.279
70814357,1002.471
70814357,19220.045
70814357,19237.727
70814357,19237.965
70814357,19238.512
70814357,1043.241
70814357,19239.391
70814357,19242.813
70814357,19243.436
70790485,1000.085
70814357,1027.93
70814357,1025.17
70814357,1022.335
70790485,1000.931
70814357,1019.583
70814357,19243.977
70814357,1022.103
70790485,1002.982
70814357,1019.082
70790485,1003.439
70790485,1003.678
70814357,19250.744
70814357,19246.775
70790485,1009.253
70814357,19251.086
70814357,19251.225
70790485,1009.632
70790485,1009.964
70814357,1014.223
70814357,19252.396
70790485,1010.881
70790485,1010.998
70814357,19252.945
70790485,1011.196
70814357,19253.652
70814357,1036.215
70790485,1023.604
70814357,1037.361
70790485,1001.597
70814357,19254.492
70790485,1024.259
70790485,1000.259
70814357,1037.684
70790485,1001.969
70814357,19267.992
70814357,1043.197
70814357,1043.325
70790485,1033.894
70790485,1035.741
70790485,1002.648
70814357,1043.459
70814357,1043.893
70814357,1043.721
70814357,1044.047
70790485,1036.085
70790485,1004.417
70814357,19289.762
70790485,1036.135
70814357,1044.766
70790485,1004.959
70814357,1061.374
70790485,1036.391
70790485,1005.597
70814357,1076.522
70814357,1061.631
70790485,1036.617
70814357,19306.422
70814357,19308.771
70790485,1036.611
70790485,1006.167
70790485,1006.306
70814357,1064.833
70790485,1013.641
70814357,1077.16
70790485,1036.519
70790485,1036.734
70814357,1086.553
70814357,19369.549
70790485,1014.414
70814357,1085.671
70814357,19369.74
70790485,1016.358
70790485,1014.896
70814357,1066.184
70814357,1100.036
70814357,1077.728
70814357,19370.537
70790485,1040.129
70814357,19371.609
70814357,2177.909
70790485,1040.402
70814357,1066.632
70790485,1016.608
70790485,1016.536
70814357,1077.986
70814357,1078.24
70790485,1040.632
70814357,1075.334
70814357,1075.598
70814357,1078.525
70814357,1079.16
70814357,2178.84
70790485,1040.762
70814357,1075.063
70814357,1077.762
70790485,1049.575
70790485,1049.665
70814357,2179.712
70814357,1067.433
70814357,1076.549
70814357,1076.801
70814357,1077.026
70814357,2179.921
70814357,1068.407
70814357,1068.597
70790485,1016.582
70814357,1074.611
70814357,19386.338
70814357,1073.618
70790485,1020.3
70790485,1051.595
70814357,2182.384
70814357,1069.178
70814357,1069.333
70790485,1051.545
70790485,1023.067
70814357,19388.592
70814357,1070.336
70814357,1071.255
70790485,2074.488
70814357,19389.424
70814357,2184.49
70790485,2074.387
70814357,19390.314
70814357,19408.645
70814357,19410.018
70790485,2074.361
70790485,2079.941
70790485,2080.11
70814357,2186.217
70814357,2186.597
70814357,19407.025
70790485,2080.356
70814357,21591.305
70790485,2080.522
70814357,21584.518
70790485,2081.884
70814357,21582.365
70814357,21577.854
70814357,21572.336
70814357,21565.395
70814357,21553.828
70790485,2083.189
70814357,21547.842
70790485,2083.361
70814357,21536.338
70790485,2085.442
70814357,21520.324
70790485,2085.771
70814357,21506.432
70814357,21494.678
70814357,21505.697
70814357,21482.908
70814357,21484.791
70814357,21496.301
70814357,21485.041
70814357,21483.422
70814357,21484.328
70814357,21483.715
70814357,21484.021
70814357,21491.863
70814357,21488.447
70790485,2087.651
70790485,2098.914
70814357,21496.779
70814357,21497.695
70814357,21498.012
70790485,2099.776
70814357,21498.432
70814357,21498.695
70814357,21514.139
70814357,21514.953
70814357,21515.65
70814357,21516.031
70814357,21517.828
70814357,21520.473
70814357,21519.891
70814357,21518.074
70814357,21519.205
70814357,21521.055
70814357,21522.727
70814357,21523.916
70814357,21527.178
70814357,21528.012
70814357,21528.625
70814357,21530.137
70814357,21536.148
70814357,21532.244
70814357,21535.252
70814357,21537.461
70814357,21538.68
70814357,21547.502
70814357,21553.576
70814357,21556.973
70814357,21565.404
70814357,21567.959
70814357,21564.637
70814357,21568.691
70814357,21561.896
70814357,21570.109
70814357,21602.705
70814357,21575.281
70814357,21607.854
70814357,21586.123
70814357,21598.58
70814357,21611.836
70814357,21613.164
70814357,21623.484
70814357,21635.938
70814357,21637.326
70814357,21780.623
70814357,21640.053
70814357,21755.346
70814357,21756.672
70814357,21786.789
70814357,21790.615
70814357,21793.309
70814357,21798.354
70814357,21776.174
70814357,21793.271
70814357,21769.807
70814357,21768.406
70814357,21748.346
70814357,21766.918
70814357,21647.576
70814357,21740.523
70814357,21725.438
70814357,21731.549
70814357,21736.688
70814357,21721.467
70814357,21772.551
70814357,21770.777
70814357,21773.678
70814357,21776.08
70814357,21777.057
70814357,21711.404
70814357,21779.414
70814357,21795.592
70814357,21796.617
70814357,21793.426
70814357,21825.309
70814357,21780.777
70814357,21808.781
70814357,21826.588
70814357,21791.576
70814357,21829.049
70814357,21829.547
70814357,21830.684
70814357,21785.773
70814357,21788.41
70814357,21790.162
70814357,21807.609
70814357,21831.613
70814357,21802.529
70814357,21805.141
70814357,21832.82
70814357,21834.418
70814357,21818.777
70814357,21824.631
70814357,21814.744
70814357,21816.049
70814357,21817.705
70814357,21836.754
70814357,21843.229
70814357,21839.529
70814357,21848.615
70814357,21852.463
70814357,21855.641
70814357,21856.863
70814357,21858.006
70814357,21860.875
70814357,21863.164
70814357,21868.213
70814357,21870.178
70814357,21871.932
70814357,21873.475
70814357,21878.68
70814357,21877.658
70814357,21883.832
70814357,21888.059
70814357,21894.223
